_IndexUpdateRef(Array([[ 0.8432608 , -0.53750455, -0.53264344],
       [ 0.8480251 , -0.5299561 , -0.3541199 ],
       [ 0.8506668 , -0.5257052 , -0.2540221 ],
       [ 0.8506668 , -0.5257052 , -0.2540221 ],
       [ 0.8450372 , -0.53470755, -0.46637487],
       [ 0.8506668 , -0.5257052 , -0.2540221 ],
       [ 0.84341824, -0.53725755, -0.5267853 ],
       [ 0.84618646, -0.5328869 , -0.423316  ],
       [ 0.8472497 , -0.5311948 , -0.38334775],
       [ 0.8504576 , -0.5260436 , -0.26197794],
       [ 0.8546108 , -0.5192691 , -0.10305269],
       [ 0.8395722 , -0.5432481 , -0.6691643 ],
       [ 0.85327834, -0.5214557 , -0.15426457],
       [ 0.84564644, -0.53374344, -0.44356537],
       [ 0.85727507, -0.5148587 ,  0.00817394],
       [ 0.84004796, -0.5425121 , -0.6516371 ],
       [ 0.8523802 , -0.5229225 , -0.18866336],
       [ 0.84618646, -0.5328869 , -0.423316  ],
       [ 0.8523802 , -0.5229225 , -0.18866336],
       [ 0.8433453 , -0.53737205, -0.5295014 ],
       [ 0.8396992 , -0.5430518 , -0.6644883 ],
       [ 0.8456995 , -0.53365946, -0.4415802 ],
       [ 0.8514164 , -0.5244903 , -0.22547029],
       [ 0.8532065 , -0.5215732 , -0.15701945],
       [ 0.84235686, -0.53892016, -0.5662369 ],
       [ 0.8416547 , -0.540016  , -0.5922664 ],
       [ 0.76848114,  0.6398725 , -0.71861887],
       [ 0.8532065 , -0.5215732 , -0.15701945],
       [ 0.8510261 , -0.52512336, -0.24034517],
       [ 0.85727507, -0.5148587 ,  0.00817394],
       [ 0.8456995 , -0.53365946, -0.4415802 ],
       [ 0.841218  , -0.5406961 , -0.60843146],
       [ 0.85456663, -0.51934177, -0.10475357],
       [ 0.8487685 , -0.52876467, -0.32603288],
       [ 0.8394788 , -0.5433925 , -0.67260325],
       [ 0.85292107, -0.5220399 , -0.16795993],
       [ 0.8512665 , -0.5247336 , -0.2311859 ],
       [ 0.85348386, -0.52111924, -0.14637959],
       [ 0.8403958 , -0.5419732 , -0.6388077 ],
       [ 0.8475881 , -0.53065467, -0.37059933],
       [ 0.8432608 , -0.53750455, -0.53264344],
       [ 0.8403958 , -0.5419732 , -0.6388077 ],
       [ 0.846278  , -0.53274155, -0.41987845],
       [ 0.8428399 , -0.5381644 , -0.5482974 ],
       [ 0.8395722 , -0.5432481 , -0.6691643 ],
       [ 0.8463477 , -0.53263086, -0.41726312],
       [ 0.8472497 , -0.5311948 , -0.38334775],
       [ 0.8529527 , -0.5219882 , -0.16674864],
       [ 0.8446536 , -0.5353132 , -0.48071346],
       [ 0.8428399 , -0.5381644 , -0.5482974 ],
       [ 0.8416877 , -0.5399647 , -0.5910465 ],
       [ 0.846278  , -0.53274155, -0.41987845],
       [ 0.8512665 , -0.5247336 , -0.2311859 ],
       [ 0.8504576 , -0.5260436 , -0.26197794],
       [ 0.84036964, -0.5420137 , -0.63977283],
       [ 0.85389626, -0.5204433 , -0.13054347],
       [ 0.85389626, -0.5204433 , -0.13054347],
       [ 0.8532065 , -0.5215732 , -0.15701945],
       [ 0.8524525 , -0.5228047 , -0.18589798],
       [ 0.84314007, -0.537694  , -0.5371364 ],
       [ 0.8403958 , -0.5419732 , -0.6388077 ],
       [ 0.85208565, -0.5234024 , -0.19992578],
       [ 0.85456663, -0.51934177, -0.10475357],
       [ 0.8432608 , -0.53750455, -0.53264344],
       [ 0.84243435, -0.53879905, -0.563361  ],
       [ 0.85327834, -0.5214557 , -0.15426457],
       [ 0.84057134, -0.5417009 , -0.63232917],
       [ 0.85181916, -0.52383596, -0.21010402],
       [ 0.8523802 , -0.5229225 , -0.18866336],
       [ 0.8546026 , -0.5192826 , -0.1033689 ],
       [ 0.84644854, -0.5324706 , -0.4134758 ],
       [ 0.8532065 , -0.5215732 , -0.15701945],
       [ 0.8445384 , -0.535495  , -0.48501864],
       [ 0.8502189 , -0.5264293 , -0.27105018],
       [ 0.8394604 , -0.5434209 , -0.67328066],
       [ 0.85456663, -0.51934177, -0.10475357],
       [ 0.85727507, -0.5148587 ,  0.00817394],
       [ 0.8516165 , -0.5241654 , -0.21783929],
       [ 0.845362  , -0.5341939 , -0.4542206 ],
       [ 0.8446536 , -0.5353132 , -0.48071346],
       [ 0.8500042 , -0.5267759 , -0.2792053 ],
       [ 0.8510132 , -0.52514434, -0.24083698],
       [ 0.8422147 , -0.5391423 , -0.571511  ],
       [ 0.84036964, -0.5420137 , -0.63977283],
       [ 0.8510132 , -0.52514434, -0.24083698],
       [ 0.8477263 , -0.53043395, -0.3653911 ],
       [ 0.84746915, -0.5308446 , -0.3750809 ],
       [ 0.84341824, -0.53725755, -0.5267853 ],
       [ 0.845362  , -0.5341939 , -0.4542206 ],
       [ 0.84235686, -0.53892016, -0.5662369 ],
       [ 0.8400741 , -0.54247165, -0.65067285],
       [ 0.8541551 , -0.5200183 , -0.12058926],
       [ 0.84769946, -0.5304768 , -0.36640212],
       [ 0.8431623 , -0.5376591 , -0.5363097 ],
       [ 0.85181916, -0.52383596, -0.21010402],
       [ 0.84036964, -0.5420137 , -0.63977283],
       [ 0.84677714, -0.5319478 , -0.40112644],
       [ 0.84243435, -0.53879905, -0.563361  ],
       [ 0.84490037, -0.5349237 , -0.4714922 ],
       [ 0.8502189 , -0.5264293 , -0.27105018],
       [ 0.8456995 , -0.53365946, -0.4415802 ],
       [ 0.84262204, -0.5385054 , -0.55639076],
       [ 0.76848114,  0.6398725 , -0.71861887],
       [ 0.8508315 , -0.5254386 , -0.24775408],
       [ 0.8541551 , -0.5200183 , -0.12058926],
       [ 0.84490037, -0.5349237 , -0.4714922 ],
       [ 0.84625536, -0.53277755, -0.4207306 ],
       [ 0.84644854, -0.5324706 , -0.4134758 ],
       [ 0.8480251 , -0.5299561 , -0.3541199 ],
       [ 0.8463477 , -0.53263086, -0.41726312],
       [ 0.8508315 , -0.5254386 , -0.24775408],
       [ 0.8529527 , -0.5219882 , -0.16674864],
       [ 0.8516165 , -0.5241654 , -0.21783929],
       [ 0.8482703 , -0.5295635 , -0.34486228],
       [ 0.84564644, -0.53374344, -0.44356537],
       [ 0.8519485 , -0.5236256 , -0.2051649 ],
       [ 0.8529527 , -0.5219882 , -0.16674864],
       [ 0.8396992 , -0.5430518 , -0.6644883 ],
       [ 0.84790003, -0.53015614, -0.35883802],
       [ 0.84677714, -0.5319478 , -0.40112644],
       [ 0.8502189 , -0.5264293 , -0.27105018],
       [ 0.84625536, -0.53277755, -0.4207306 ],
       [ 0.8541551 , -0.5200183 , -0.12058926],
       [ 0.841218  , -0.5406961 , -0.60843146],
       [ 0.8487685 , -0.52876467, -0.32603288],
       [ 0.8523802 , -0.5229225 , -0.18866336],
       [ 0.84677714, -0.5319478 , -0.40112644],
       [ 0.84329015, -0.53745854, -0.53155273],
       [ 0.85181916, -0.52383596, -0.21010402],
       [ 0.76848114,  0.6398725 , -0.71861887],
       [ 0.84548974, -0.53399163, -0.44943666],
       [ 0.8508315 , -0.5254386 , -0.24775408],
       [ 0.8502288 , -0.5264133 , -0.27067438],
       [ 0.8517588 , -0.5239341 , -0.21240771],
       [ 0.84872174, -0.5288397 , -0.3278    ],
       [ 0.8472497 , -0.5311948 , -0.38334775],
       [ 0.84677714, -0.5319478 , -0.40112644],
       [ 0.84625536, -0.53277755, -0.4207306 ],
       [ 0.8450679 , -0.53465897, -0.46522665],
       [ 0.8416547 , -0.540016  , -0.5922664 ],
       [ 0.8394788 , -0.5433925 , -0.67260325],
       [ 0.8421892 , -0.53918207, -0.5724558 ],
       [ 0.85402447, -0.52023286, -0.12561479],
       [ 0.8421892 , -0.53918207, -0.5724558 ],
       [ 0.85143346, -0.52446264, -0.22482061],
       [ 0.84618646, -0.5328869 , -0.423316  ],
       [ 0.85104275, -0.5250964 , -0.23971124],
       [ 0.8480251 , -0.5299561 , -0.3541199 ],
       [ 0.84790003, -0.53015614, -0.35883802],
       [ 0.85181916, -0.52383596, -0.21010402],
       [ 0.8400785 , -0.5424649 , -0.65051365],
       [ 0.8428399 , -0.5381644 , -0.5482974 ],
       [ 0.846278  , -0.53274155, -0.41987845],
       [ 0.85208565, -0.5234024 , -0.19992578],
       [ 0.8398206 , -0.54286397, -0.6600148 ],
       [ 0.84079087, -0.5413601 , -0.6242219 ],
       [ 0.84004796, -0.5425121 , -0.6516371 ],
       [ 0.841218  , -0.5406961 , -0.60843146],
       [ 0.85402447, -0.52023286, -0.12561479],
       [ 0.8524525 , -0.5228047 , -0.18589798],
       [ 0.84630185, -0.5327037 , -0.41898528],
       [ 0.8517099 , -0.52401364, -0.21427539],
       [ 0.8409955 , -0.54104215, -0.61665934],
       [ 0.8508315 , -0.5254386 , -0.24775408],
       [ 0.8477263 , -0.53043395, -0.3653911 ],
       [ 0.84262204, -0.5385054 , -0.55639076],
       [ 0.8398206 , -0.54286397, -0.6600148 ],
       [ 0.84314007, -0.537694  , -0.5371364 ],
       [ 0.84677714, -0.5319478 , -0.40112644],
       [ 0.845225  , -0.53441066, -0.4593501 ],
       [ 0.8514164 , -0.5244903 , -0.22547029],
       [ 0.84769946, -0.5304768 , -0.36640212],
       [ 0.85292107, -0.5220399 , -0.16795993],
       [ 0.8532065 , -0.5215732 , -0.15701945],
       [ 0.84687877, -0.53178596, -0.3973044 ],
       [ 0.8409955 , -0.54104215, -0.61665934],
       [ 0.8395722 , -0.5432481 , -0.6691643 ],
       [ 0.8532065 , -0.5215732 , -0.15701945],
       [ 0.8524525 , -0.5228047 , -0.18589798],
       [ 0.8406858 , -0.5415232 , -0.628102  ],
       [ 0.8450372 , -0.53470755, -0.46637487],
       [ 0.8394604 , -0.5434209 , -0.67328066],
       [ 0.84872174, -0.5288397 , -0.3278    ],
       [ 0.8523802 , -0.5229225 , -0.18866336],
       [ 0.84079087, -0.5413601 , -0.6242219 ],
       [ 0.84036964, -0.5420137 , -0.63977283],
       [ 0.84644854, -0.5324706 , -0.4134758 ],
       [ 0.84548974, -0.53399163, -0.44943666],
       [ 0.8541551 , -0.5200183 , -0.12058926],
       [ 0.845225  , -0.53441066, -0.4593501 ],
       [ 0.8544957 , -0.5194585 , -0.10748448],
       [ 0.8394788 , -0.5433925 , -0.67260325],
       [ 0.84235686, -0.53892016, -0.5662369 ],
       [ 0.8541551 , -0.5200183 , -0.12058926],
       [ 0.85292107, -0.5220399 , -0.16795993],
       [ 0.8398753 , -0.54277945, -0.65800154],
       [ 0.8446271 , -0.5353551 , -0.4817052 ],
       [ 0.8463477 , -0.53263086, -0.41726312],
       [ 0.8524525 , -0.5228047 , -0.18589798],
       [ 0.8432608 , -0.53750455, -0.53264344],
       [ 0.841218  , -0.5406961 , -0.60843146],
       [ 0.845225  , -0.53441066, -0.4593501 ],
       [ 0.8446271 , -0.5353551 , -0.4817052 ],
       [ 0.85389626, -0.5204433 , -0.13054347],
       [ 0.8541551 , -0.5200183 , -0.12058926],
       [ 0.85460204, -0.51928353, -0.10339043],
       [ 0.8506668 , -0.5257052 , -0.2540221 ],
       [ 0.84872174, -0.5288397 , -0.3278    ],
       [ 0.8502288 , -0.5264133 , -0.27067438],
       [ 0.8545224 , -0.51941454, -0.10645788],
       [ 0.85208565, -0.5234024 , -0.19992578],
       [ 0.8422147 , -0.5391423 , -0.571511  ],
       [ 0.8545224 , -0.51941454, -0.10645788],
       [ 0.84051484, -0.5417885 , -0.6344144 ],
       [ 0.84314007, -0.537694  , -0.5371364 ],
       [ 0.84677714, -0.5319478 , -0.40112644],
       [ 0.8465498 , -0.53230953, -0.4096714 ],
       [ 0.84687877, -0.53178596, -0.3973044 ],
       [ 0.8403958 , -0.5419732 , -0.6388077 ],
       [ 0.85208565, -0.5234024 , -0.19992578],
       [ 0.8472497 , -0.5311948 , -0.38334775],
       [ 0.84262204, -0.5385054 , -0.55639076],
       [ 0.8529527 , -0.5219882 , -0.16674864],
       [ 0.8403958 , -0.5419732 , -0.6388077 ],
       [ 0.8395722 , -0.5432481 , -0.6691643 ],
       [ 0.8524525 , -0.5228047 , -0.18589798],
       [ 0.84644854, -0.5324706 , -0.4134758 ],
       [ 0.8516165 , -0.5241654 , -0.21783929],
       [ 0.8475881 , -0.53065467, -0.37059933],
       [ 0.84790003, -0.53015614, -0.35883802],
       [ 0.84687877, -0.53178596, -0.3973044 ],
       [ 0.85348386, -0.52111924, -0.14637959],
       [ 0.8416877 , -0.5399647 , -0.5910465 ],
       [ 0.84262204, -0.5385054 , -0.55639076],
       [ 0.84625536, -0.53277755, -0.4207306 ],
       [ 0.8523802 , -0.5229225 , -0.18866336],
       [ 0.8450679 , -0.53465897, -0.46522665],
       [ 0.8406858 , -0.5415232 , -0.628102  ],
       [ 0.8463477 , -0.53263086, -0.41726312],
       [ 0.8450372 , -0.53470755, -0.46637487],
       [ 0.84687877, -0.53178596, -0.3973044 ],
       [ 0.84746915, -0.5308446 , -0.3750809 ],
       [ 0.8512665 , -0.5247336 , -0.2311859 ],
       [ 0.8422147 , -0.5391423 , -0.571511  ],
       [ 0.8544957 , -0.5194585 , -0.10748448],
       [ 0.8438541 , -0.53657264, -0.51054966],
       [ 0.84490037, -0.5349237 , -0.4714922 ],
       [ 0.8406858 , -0.5415232 , -0.628102  ],
       [ 0.84677714, -0.5319478 , -0.40112644],
       [ 0.8500042 , -0.5267759 , -0.2792053 ],
       [ 0.84036964, -0.5420137 , -0.63977283],
       [ 0.8428399 , -0.5381644 , -0.5482974 ],
       [ 0.84235686, -0.53892016, -0.5662369 ],
       [ 0.85104275, -0.5250964 , -0.23971124],
       [ 0.8504576 , -0.5260436 , -0.26197794],
       [ 0.8517099 , -0.52401364, -0.21427539]], dtype=float32), 0)
_IndexUpdateRef(Array([[ 0.8446271 , -0.5353551 , -0.4817052 ],
       [ 0.8472497 , -0.5311948 , -0.38334775],
       [ 0.8475881 , -0.53065467, -0.37059933],
       [ 0.8438541 , -0.53657264, -0.51054966],
       [ 0.85208565, -0.5234024 , -0.19992578],
       [ 0.84235686, -0.53892016, -0.5662369 ],
       [ 0.8475881 , -0.53065467, -0.37059933],
       [ 0.84564644, -0.53374344, -0.44356537],
       [ 0.8409955 , -0.54104215, -0.61665934],
       [ 0.846278  , -0.53274155, -0.41987845],
       [ 0.84329015, -0.53745854, -0.53155273],
       [ 0.84618646, -0.5328869 , -0.423316  ],
       [ 0.76848114,  0.6398725 , -0.71861887],
       [ 0.8532065 , -0.5215732 , -0.15701945],
       [ 0.8403958 , -0.5419732 , -0.6388077 ],
       [ 0.85348386, -0.52111924, -0.14637959],
       [ 0.8506668 , -0.5257052 , -0.2540221 ],
       [ 0.8546108 , -0.5192691 , -0.10305269],
       [ 0.84625536, -0.53277755, -0.4207306 ],
       [ 0.8472497 , -0.5311948 , -0.38334775],
       [ 0.8396992 , -0.5430518 , -0.6644883 ],
       [ 0.8431623 , -0.5376591 , -0.5363097 ],
